lemma,cefr_level,ipa,def_en,source_list
affective,B2,,,ngsl_awl_nawl
affectively,B2,,,ngsl_awl_nawl
affects,B2,,,ngsl_awl_nawl
affirmed,C1,,,ngsl_awl_nawl
affirming,C1,,,ngsl_awl_nawl
affirmings,C1,,,ngsl_awl_nawl
affirms,C1,,,ngsl_awl_nawl
afterwards,C1,,,ngsl_awl_nawl
against,A2,,,ngsl_awl_nawl
agenda,B2,,,ngsl_awl_nawl
agent,A2,,,ngsl_awl_nawl
aggregate,B2,,,ngsl_awl_nawl
aggregated,B2,,,ngsl_awl_nawl
aggregates,B2,,,ngsl_awl_nawl
aggregating,B2,,,ngsl_awl_nawl
aggregatings,C1,,,ngsl_awl_nawl
aggregation,B2,,,ngsl_awl_nawl
agree,A2,,,ngsl_awl_nawl
agreement,A2,,,ngsl_awl_nawl
agricultures,C1,,,ngsl_awl_nawl
ahead,A2,,,ngsl_awl_nawl
aided,B2,,,ngsl_awl_nawl
aiding,B2,,,ngsl_awl_nawl
aids,B2,,,ngsl_awl_nawl
airline,B2,,,ngsl_awl_nawl
airplanes,C1,,,ngsl_awl_nawl
albeit,B2,,,ngsl_awl_nawl
algebras,C1,,,ngsl_awl_nawl
algorithm,C1,,,ngsl_awl_nawl
algorithms,C1,,,ngsl_awl_nawl
aliens,C1,,,ngsl_awl_nawl
alive,B1,,,ngsl_awl_nawl
alliances,C1,,,ngsl_awl_nawl
allocated,B2,,,ngsl_awl_nawl
allocates,B2,,,ngsl_awl_nawl
allocating,B2,,,ngsl_awl_nawl
allocatings,C1,,,ngsl_awl_nawl
allocation,B2,,,ngsl_awl_nawl
allocations,B2,,,ngsl_awl_nawl
allow,A2,,,ngsl_awl_nawl
almost,A2,,,ngsl_awl_nawl
alright,B2,,,ngsl_awl_nawl
also,A2,,,ngsl_awl_nawl
alterable,B2,,,ngsl_awl_nawl
alteration,B2,,,ngsl_awl_nawl
alterations,B2,,,ngsl_awl_nawl
altered,B2,,,ngsl_awl_nawl
altering,B2,,,ngsl_awl_nawl
alternating,B2,,,ngsl_awl_nawl
alternative,B1,,,ngsl_awl_nawl
alternatives,B2,,,ngsl_awl_nawl
alters,B2,,,ngsl_awl_nawl
although,A2,,,ngsl_awl_nawl
altitudes,C1,,,ngsl_awl_nawl
altogether,B2,,,ngsl_awl_nawl
aluminium,C1,,,ngsl_awl_nawl
ambiguities,B2,,,ngsl_awl_nawl
ambiguity,B2,,,ngsl_awl_nawl
ambiguous,B2,,,ngsl_awl_nawl
amended,B2,,,ngsl_awl_nawl
amending,B2,,,ngsl_awl_nawl
amendment,B2,,,ngsl_awl_nawl
amendments,B2,,,ngsl_awl_nawl
amends,B2,,,ngsl_awl_nawl
amino,C1,,,ngsl_awl_nawl
amongst,C1,,,ngsl_awl_nawl
amount,A2,,,ngsl_awl_nawl
amplitude,C1,,,ngsl_awl_nawl
amplitudes,C1,,,ngsl_awl_nawl
analogies,B2,,,ngsl_awl_nawl
analogous,B2,,,ngsl_awl_nawl
analogy,B2,,,ngsl_awl_nawl
analyse,B2,,,ngsl_awl_nawl
analysed,B2,,,ngsl_awl_nawl
analyser,B2,,,ngsl_awl_nawl
analysing,B2,,,ngsl_awl_nawl
analysis,A2,,,ngsl_awl_nawl
analytic,B2,,,ngsl_awl_nawl
analytically,B2,,,ngsl_awl_nawl
analyze,B1,,,ngsl_awl_nawl
analyzed,B2,,,ngsl_awl_nawl
analyzing,B2,,,ngsl_awl_nawl
ancestors,C1,,,ngsl_awl_nawl
and,A2,,,ngsl_awl_nawl
announcement,B2,,,ngsl_awl_nawl
anthropologies,C1,,,ngsl_awl_nawl
antibiotics,C1,,,ngsl_awl_nawl
antibodies,C1,,,ngsl_awl_nawl
antibody,C1,,,ngsl_awl_nawl
anticipate,B2,,,ngsl_awl_nawl
anticipated,B2,,,ngsl_awl_nawl
anticipates,B2,,,ngsl_awl_nawl
anticipating,B2,,,ngsl_awl_nawl
anticipation,B2,,,ngsl_awl_nawl
antiquities,C1,,,ngsl_awl_nawl
antiquity,C1,,,ngsl_awl_nawl
antis,C1,,,ngsl_awl_nawl
any,A2,,,ngsl_awl_nawl
anybody,B1,,,ngsl_awl_nawl
anyone,A2,,,ngsl_awl_nawl
anything,A2,,,ngsl_awl_nawl
appearance,B1,,,ngsl_awl_nawl
append,B2,,,ngsl_awl_nawl
appended,B2,,,ngsl_awl_nawl
appendices,B2,,,ngsl_awl_nawl
appending,B2,,,ngsl_awl_nawl
appendixes,B2,,,ngsl_awl_nawl
appends,B2,,,ngsl_awl_nawl
applause,C1,,,ngsl_awl_nawl
apples,C1,,,ngsl_awl_nawl
apply,A2,,,ngsl_awl_nawl
appreciable,B2,,,ngsl_awl_nawl
appreciably,B2,,,ngsl_awl_nawl
appreciated,B2,,,ngsl_awl_nawl
appreciates,B2,,,ngsl_awl_nawl
appreciating,B2,,,ngsl_awl_nawl
appreciation,B2,,,ngsl_awl_nawl
approachable,B2,,,ngsl_awl_nawl
approached,B2,,,ngsl_awl_nawl
approaches,B2,,,ngsl_awl_nawl
approaching,B2,,,ngsl_awl_nawl
appropriacy,B2,,,ngsl_awl_nawl
appropriately,B2,,,ngsl_awl_nawl
appropriateness,B2,,,ngsl_awl_nawl
approximate,B2,,,ngsl_awl_nawl
approximated,B2,,,ngsl_awl_nawl
approximates,B2,,,ngsl_awl_nawl
approximating,B2,,,ngsl_awl_nawl
approximatings,C1,,,ngsl_awl_nawl
approximation,B2,,,ngsl_awl_nawl
approximations,B2,,,ngsl_awl_nawl
arbitrarily,B2,,,ngsl_awl_nawl
arbitrariness,B2,,,ngsl_awl_nawl
archaeologies,C1,,,ngsl_awl_nawl
archaeology,C1,,,ngsl_awl_nawl
architect,C1,,,ngsl_awl_nawl
architected,C1,,,ngsl_awl_nawl
architecting,C1,,,ngsl_awl_nawl
architectings,C1,,,ngsl_awl_nawl
architects,C1,,,ngsl_awl_nawl
areas,B2,,,ngsl_awl_nawl
argue,A2,,,ngsl_awl_nawl
argument,A2,,,ngsl_awl_nawl
around,A2,,,ngsl_awl_nawl
arrange,B1,,,ngsl_awl_nawl
arrangement,B1,,,ngsl_awl_nawl
array,C1,,,ngsl_awl_nawl
arrayed,C1,,,ngsl_awl_nawl
arraying,C1,,,ngsl_awl_nawl
arrayings,C1,,,ngsl_awl_nawl
arrays,C1,,,ngsl_awl_nawl
arrival,B2,,,ngsl_awl_nawl
arrive,A2,,,ngsl_awl_nawl
arrowed,C1,,,ngsl_awl_nawl
arrowing,C1,,,ngsl_awl_nawl
arrowings,C1,,,ngsl_awl_nawl
arrows,C1,,,ngsl_awl_nawl
artefact,C1,,,ngsl_awl_nawl
artefacts,C1,,,ngsl_awl_nawl
articulated,C1,,,ngsl_awl_nawl
articulates,C1,,,ngsl_awl_nawl
articulating,C1,,,ngsl_awl_nawl
articulatings,C1,,,ngsl_awl_nawl
artifacts,C1,,,ngsl_awl_nawl
artificials,C1,,,ngsl_awl_nawl
artistics,C1,,,ngsl_awl_nawl
artworks,C1,,,ngsl_awl_nawl
aspect,B2,,,ngsl_awl_nawl
aspects,B2,,,ngsl_awl_nawl
assembled,B2,,,ngsl_awl_nawl
assembles,B2,,,ngsl_awl_nawl
assemblies,B2,,,ngsl_awl_nawl
assembling,B2,,,ngsl_awl_nawl
assembly,B2,,,ngsl_awl_nawl
asserted,C1,,,ngsl_awl_nawl
asserting,C1,,,ngsl_awl_nawl
assertings,C1,,,ngsl_awl_nawl
asserts,C1,,,ngsl_awl_nawl
assessable,B2,,,ngsl_awl_nawl
assessed,B2,,,ngsl_awl_nawl
assesses,B2,,,ngsl_awl_nawl
assessing,B2,,,ngsl_awl_nawl
assessments,B2,,,ngsl_awl_nawl
assign,B2,,,ngsl_awl_nawl
assigned,B2,,,ngsl_awl_nawl
assigning,B2,,,ngsl_awl_nawl
assignments,B2,,,ngsl_awl_nawl
assigns,B2,,,ngsl_awl_nawl
assistance,B2,,,ngsl_awl_nawl
assistants,B2,,,ngsl_awl_nawl
assisted,B2,,,ngsl_awl_nawl
assisting,B2,,,ngsl_awl_nawl
assists,B2,,,ngsl_awl_nawl
association,B1,,,ngsl_awl_nawl
assumed,B2,,,ngsl_awl_nawl
assumes,B2,,,ngsl_awl_nawl
assuming,B2,,,ngsl_awl_nawl
assumption,B1,,,ngsl_awl_nawl
assumptions,B2,,,ngsl_awl_nawl
assurance,B2,,,ngsl_awl_nawl
assurances,B2,,,ngsl_awl_nawl
assuredly,B2,,,ngsl_awl_nawl
assures,B2,,,ngsl_awl_nawl
assuring,B2,,,ngsl_awl_nawl
athlete,B2,,,ngsl_awl_nawl
athletics,C1,,,ngsl_awl_nawl
atom,C1,,,ngsl_awl_nawl
atomics,C1,,,ngsl_awl_nawl
atoms,C1,,,ngsl_awl_nawl
attached,B2,,,ngsl_awl_nawl
attaches,B2,,,ngsl_awl_nawl
attaching,B2,,,ngsl_awl_nawl
attachments,B2,,,ngsl_awl_nawl
attainable,B2,,,ngsl_awl_nawl
attained,B2,,,ngsl_awl_nawl
attaining,B2,,,ngsl_awl_nawl
attainment,B2,,,ngsl_awl_nawl
attainments,B2,,,ngsl_awl_nawl
attains,B2,,,ngsl_awl_nawl
attend,A2,,,ngsl_awl_nawl
attention,A2,,,ngsl_awl_nawl
attitudes,B2,,,ngsl_awl_nawl
attract,B1,,,ngsl_awl_nawl
attractive,B1,,,ngsl_awl_nawl
attributable,B2,,,ngsl_awl_nawl
attributed,B2,,,ngsl_awl_nawl
attributes,B2,,,ngsl_awl_nawl
attributing,B2,,,ngsl_awl_nawl
attribution,B2,,,ngsl_awl_nawl
auction,C1,,,ngsl_awl_nawl
auctioned,C1,,,ngsl_awl_nawl
auctioning,C1,,,ngsl_awl_nawl
auctionings,C1,,,ngsl_awl_nawl
auctions,C1,,,ngsl_awl_nawl
audio,C1,,,ngsl_awl_nawl
audited,C1,,,ngsl_awl_nawl
auditing,C1,,,ngsl_awl_nawl
auditings,C1,,,ngsl_awl_nawl
audits,C1,,,ngsl_awl_nawl
author,A2,,,ngsl_awl_nawl
authored,B2,,,ngsl_awl_nawl
authoring,B2,,,ngsl_awl_nawl
authoritative,B2,,,ngsl_awl_nawl
authorities,B2,,,ngsl_awl_nawl
authors,B2,,,ngsl_awl_nawl
authorship,B2,,,ngsl_awl_nawl
automate,B2,,,ngsl_awl_nawl
automated,B2,,,ngsl_awl_nawl
automates,B2,,,ngsl_awl_nawl
automatically,B2,,,ngsl_awl_nawl
automating,B2,,,ngsl_awl_nawl
automation,B2,,,ngsl_awl_nawl
autonomies,C1,,,ngsl_awl_nawl
availabilities,C1,,,ngsl_awl_nawl
availability,B2,,,ngsl_awl_nawl
average,A2,,,ngsl_awl_nawl
avoid,A2,,,ngsl_awl_nawl
aware,B1,,,ngsl_awl_nawl
awful,B2,,,ngsl_awl_nawl
axiom,C1,,,ngsl_awl_nawl
axioms,C1,,,ngsl_awl_nawl
backwards,C1,,,ngsl_awl_nawl
bacterial,C1,,,ngsl_awl_nawl
bacterials,C1,,,ngsl_awl_nawl
band,B1,,,ngsl_awl_nawl
bang,C1,,,ngsl_awl_nawl
banged,C1,,,ngsl_awl_nawl
banging,C1,,,ngsl_awl_nawl
bangings,C1,,,ngsl_awl_nawl
bangs,C1,,,ngsl_awl_nawl
barely,B2,,,ngsl_awl_nawl
bargained,C1,,,ngsl_awl_nawl
bargaining,C1,,,ngsl_awl_nawl
bargainings,C1,,,ngsl_awl_nawl
bargains,C1,,,ngsl_awl_nawl
barreled,C1,,,ngsl_awl_nawl
barreling,C1,,,ngsl_awl_nawl
barrelings,C1,,,ngsl_awl_nawl
barrelled,C1,,,ngsl_awl_nawl
barrelling,C1,,,ngsl_awl_nawl
barrellings,C1,,,ngsl_awl_nawl
barrels,C1,,,ngsl_awl_nawl
barrier,B2,,,ngsl_awl_nawl
base,A2,,,ngsl_awl_nawl
basin,C1,,,ngsl_awl_nawl
basined,C1,,,ngsl_awl_nawl
basins,C1,,,ngsl_awl_nawl
basis,A2,,,ngsl_awl_nawl
bats,C1,,,ngsl_awl_nawl
batted,C1,,,ngsl_awl_nawl
batting,C1,,,ngsl_awl_nawl
battings,C1,,,ngsl_awl_nawl
beamed,C1,,,ngsl_awl_nawl
beaming,C1,,,ngsl_awl_nawl
beamings,C1,,,ngsl_awl_nawl
beams,C1,,,ngsl_awl_nawl
because,A2,,,ngsl_awl_nawl
begin,A2,,,ngsl_awl_nawl
behalf,B2,,,ngsl_awl_nawl
behave,B2,,,ngsl_awl_nawl
behavior,A2,,,ngsl_awl_nawl
behavioral,C1,,,ngsl_awl_nawl
behavioural,C1,,,ngsl_awl_nawl
belief,B1,,,ngsl_awl_nawl
believe,A2,,,ngsl_awl_nawl
beneath,B2,,,ngsl_awl_nawl
beneficial,B2,,,ngsl_awl_nawl
beneficiaries,B2,,,ngsl_awl_nawl
beneficiary,B2,,,ngsl_awl_nawl
benefited,B2,,,ngsl_awl_nawl
benefiting,B2,,,ngsl_awl_nawl
benefits,B2,,,ngsl_awl_nawl
beside,B2,,,ngsl_awl_nawl
besides,B1,,,ngsl_awl_nawl
biases,B2,,,ngsl_awl_nawl
biasing,B2,,,ngsl_awl_nawl
bid,B2,,,ngsl_awl_nawl
bilingual,C1,,,ngsl_awl_nawl
bilinguals,C1,,,ngsl_awl_nawl
binaries,C1,,,ngsl_awl_nawl
binary,C1,,,ngsl_awl_nawl
binarys,C1,,,ngsl_awl_nawl
biologies,C1,,,ngsl_awl_nawl
biologist,C1,,,ngsl_awl_nawl
biologists,C1,,,ngsl_awl_nawl
blank,C1,,,ngsl_awl_nawl
blanked,C1,,,ngsl_awl_nawl
blanker,C1,,,ngsl_awl_nawl
blanking,C1,,,ngsl_awl_nawl
blanks,C1,,,ngsl_awl_nawl
bled,C1,,,ngsl_awl_nawl
bleedin,C1,,,ngsl_awl_nawl
bleeding,C1,,,ngsl_awl_nawl
bleeds,C1,,,ngsl_awl_nawl
blow,B1,,,ngsl_awl_nawl
bodily,C1,,,ngsl_awl_nawl
bonded,B2,,,ngsl_awl_nawl
bonding,B2,,,ngsl_awl_nawl
bonds,B2,,,ngsl_awl_nawl
bone,B1,,,ngsl_awl_nawl
bonus,C1,,,ngsl_awl_nawl
bonuses,C1,,,ngsl_awl_nawl
bore,B1,,,ngsl_awl_nawl
borrow,B1,,,ngsl_awl_nawl
bottom,B1,,,ngsl_awl_nawl
bounded,C1,,,ngsl_awl_nawl
bounding,C1,,,ngsl_awl_nawl
boundings,C1,,,ngsl_awl_nawl
bounds,C1,,,ngsl_awl_nawl
bracketed,C1,,,ngsl_awl_nawl
brackets,C1,,,ngsl_awl_nawl
bracketted,C1,,,ngsl_awl_nawl
brand,B1,,,ngsl_awl_nawl
breakdowns,C1,,,ngsl_awl_nawl
breath,B1,,,ngsl_awl_nawl
brevity,B2,,,ngsl_awl_nawl
briefed,B2,,,ngsl_awl_nawl
briefing,B2,,,ngsl_awl_nawl
briefly,B2,,,ngsl_awl_nawl
briefs,B2,,,ngsl_awl_nawl
broadly,C1,,,ngsl_awl_nawl
bubble,C1,,,ngsl_awl_nawl
bubbled,C1,,,ngsl_awl_nawl
bubbles,C1,,,ngsl_awl_nawl
bubbling,C1,,,ngsl_awl_nawl
bubblings,C1,,,ngsl_awl_nawl
buckets,C1,,,ngsl_awl_nawl
bulk,B2,,,ngsl_awl_nawl
bulked,C1,,,ngsl_awl_nawl
bulking,C1,,,ngsl_awl_nawl
bulkings,C1,,,ngsl_awl_nawl
bulks,C1,,,ngsl_awl_nawl
bulky,B2,,,ngsl_awl_nawl
bullets,C1,,,ngsl_awl_nawl
bundle,C1,,,ngsl_awl_nawl
bundled,C1,,,ngsl_awl_nawl
bundles,C1,,,ngsl_awl_nawl
bundling,C1,,,ngsl_awl_nawl
bundlings,C1,,,ngsl_awl_nawl
burn,B1,,,ngsl_awl_nawl
but,A2,,,ngsl_awl_nawl
calcium,C1,,,ngsl_awl_nawl
calculation,C1,,,ngsl_awl_nawl
calculations,C1,,,ngsl_awl_nawl
calculator,C1,,,ngsl_awl_nawl
calculators,C1,,,ngsl_awl_nawl
calculus,C1,,,ngsl_awl_nawl
campuses,C1,,,ngsl_awl_nawl
cancel,B2,,,ngsl_awl_nawl
cancer,B1,,,ngsl_awl_nawl
candidates,C1,,,ngsl_awl_nawl
capabilities,B2,,,ngsl_awl_nawl
capability,B2,,,ngsl_awl_nawl
capacities,B2,,,ngsl_awl_nawl
capillaries,C1,,,ngsl_awl_nawl
capillary,C1,,,ngsl_awl_nawl
capitalisms,C1,,,ngsl_awl_nawl
capitalist,C1,,,ngsl_awl_nawl
capitalists,C1,,,ngsl_awl_nawl
carbon,B2,,,ngsl_awl_nawl
carefully,B1,,,ngsl_awl_nawl
carriers,C1,,,ngsl_awl_nawl
carry,A2,,,ngsl_awl_nawl
catalog,B2,,,ngsl_awl_nawl
categories,B2,,,ngsl_awl_nawl
categorisation,B2,,,ngsl_awl_nawl
categorise,B2,,,ngsl_awl_nawl
categorised,B2,,,ngsl_awl_nawl
categorises,B2,,,ngsl_awl_nawl
categorising,B2,,,ngsl_awl_nawl
categorization,B2,,,ngsl_awl_nawl
categorized,B2,,,ngsl_awl_nawl
categorizes,B2,,,ngsl_awl_nawl
categorizing,B2,,,ngsl_awl_nawl
category,B1,,,ngsl_awl_nawl
cause,A2,,,ngsl_awl_nawl
ceased,B2,,,ngsl_awl_nawl
ceaseless,B2,,,ngsl_awl_nawl
ceases,B2,,,ngsl_awl_nawl
ceasing,B2,,,ngsl_awl_nawl
censored,C1,,,ngsl_awl_nawl
censoring,C1,,,ngsl_awl_nawl
censorings,C1,,,ngsl_awl_nawl
censors,C1,,,ngsl_awl_nawl
certain,A2,,,ngsl_awl_nawl
challenged,B2,,,ngsl_awl_nawl
challenger,B2,,,ngsl_awl_nawl
challengers,B2,,,ngsl_awl_nawl
challenges,B2,,,ngsl_awl_nawl
chamber,B2,,,ngsl_awl_nawl
champion,B2,,,ngsl_awl_nawl
championship,B2,,,ngsl_awl_nawl
channelled,B2,,,ngsl_awl_nawl
channelling,B2,,,ngsl_awl_nawl
channels,B2,,,ngsl_awl_nawl
chapters,B2,,,ngsl_awl_nawl
character,A2,,,ngsl_awl_nawl
characterisation,C1,,,ngsl_awl_nawl
characterisations,C1,,,ngsl_awl_nawl
characterizations,C1,,,ngsl_awl_nawl
charted,B2,,,ngsl_awl_nawl
charting,B2,,,ngsl_awl_nawl
charts,B2,,,ngsl_awl_nawl
chase,B2,,,ngsl_awl_nawl
cheated,C1,,,ngsl_awl_nawl
cheating,C1,,,ngsl_awl_nawl
cheatings,C1,,,ngsl_awl_nawl
cheats,C1,,,ngsl_awl_nawl
cheer,C1,,,ngsl_awl_nawl
cheered,C1,,,ngsl_awl_nawl
cheering,C1,,,ngsl_awl_nawl
cheerings,C1,,,ngsl_awl_nawl
cheers,C1,,,ngsl_awl_nawl
chemical,B1,,,ngsl_awl_nawl
chemically,B2,,,ngsl_awl_nawl
chemicals,B2,,,ngsl_awl_nawl
chemistries,C1,,,ngsl_awl_nawl
chemotherapies,C1,,,ngsl_awl_nawl
chemotherapy,C1,,,ngsl_awl_nawl
chest,B2,,,ngsl_awl_nawl
chip,B1,,,ngsl_awl_nawl
chloride,C1,,,ngsl_awl_nawl
chlorides,C1,,,ngsl_awl_nawl
chromosome,C1,,,ngsl_awl_nawl
chromosomes,C1,,,ngsl_awl_nawl
chronics,C1,,,ngsl_awl_nawl
chunk,C1,,,ngsl_awl_nawl
chunked,C1,,,ngsl_awl_nawl
chunking,C1,,,ngsl_awl_nawl
chunkings,C1,,,ngsl_awl_nawl
chunks,C1,,,ngsl_awl_nawl
church,A2,,,ngsl_awl_nawl
cigarette,B2,,,ngsl_awl_nawl
cinemas,C1,,,ngsl_awl_nawl
circa,C1,,,ngsl_awl_nawl
circle,B1,,,ngsl_awl_nawl
circulated,C1,,,ngsl_awl_nawl
circulates,C1,,,ngsl_awl_nawl
circulating,C1,,,ngsl_awl_nawl
circulatings,C1,,,ngsl_awl_nawl
circulations,C1,,,ngsl_awl_nawl
circumstance,B1,,,ngsl_awl_nawl
circumstances,B2,,,ngsl_awl_nawl
citations,B2,,,ngsl_awl_nawl
cited,B2,,,ngsl_awl_nawl
cites,B2,,,ngsl_awl_nawl
citing,B2,,,ngsl_awl_nawl
citizen,B1,,,ngsl_awl_nawl
civilisation,C1,,,ngsl_awl_nawl
civilisations,C1,,,ngsl_awl_nawl
civilization,C1,,,ngsl_awl_nawl
civilizations,C1,,,ngsl_awl_nawl
clarification,B2,,,ngsl_awl_nawl
clarified,B2,,,ngsl_awl_nawl
clarifies,B2,,,ngsl_awl_nawl
clarify,B2,,,ngsl_awl_nawl
clarifying,B2,,,ngsl_awl_nawl
clarifyings,C1,,,ngsl_awl_nawl
clarity,B2,,,ngsl_awl_nawl
classics,B2,,,ngsl_awl_nawl
classification,C1,,,ngsl_awl_nawl
classifications,C1,,,ngsl_awl_nawl
classified,C1,,,ngsl_awl_nawl
classifies,C1,,,ngsl_awl_nawl
classifying,C1,,,ngsl_awl_nawl
classifyings,C1,,,ngsl_awl_nawl
classrooms,C1,,,ngsl_awl_nawl
clauses,B2,,,ngsl_awl_nawl
clay,C1,,,ngsl_awl_nawl
clays,C1,,,ngsl_awl_nawl
cleverer,C1,,,ngsl_awl_nawl
cleverest,C1,,,ngsl_awl_nawl
clicked,C1,,,ngsl_awl_nawl
clicking,C1,,,ngsl_awl_nawl
clickings,C1,,,ngsl_awl_nawl
clicks,C1,,,ngsl_awl_nawl
client,C1,,,ngsl_awl_nawl
clients,C1,,,ngsl_awl_nawl
climate,B1,,,ngsl_awl_nawl
clinics,C1,,,ngsl_awl_nawl
clipped,C1,,,ngsl_awl_nawl
clippings,C1,,,ngsl_awl_nawl
clips,C1,,,ngsl_awl_nawl
cloned,C1,,,ngsl_awl_nawl
clones,C1,,,ngsl_awl_nawl
cloning,C1,,,ngsl_awl_nawl
clonings,C1,,,ngsl_awl_nawl
closely,B1,,,ngsl_awl_nawl
closure,C1,,,ngsl_awl_nawl
closures,C1,,,ngsl_awl_nawl
clothing,B2,,,ngsl_awl_nawl
clue,C1,,,ngsl_awl_nawl
clued,C1,,,ngsl_awl_nawl
clues,C1,,,ngsl_awl_nawl
cluing,C1,,,ngsl_awl_nawl
cluings,C1,,,ngsl_awl_nawl
cluster,B2,,,ngsl_awl_nawl
coast,B1,,,ngsl_awl_nawl
coded,B2,,,ngsl_awl_nawl
codes,B2,,,ngsl_awl_nawl
coding,B2,,,ngsl_awl_nawl
coefficient,C1,,,ngsl_awl_nawl
coefficients,C1,,,ngsl_awl_nawl
coherence,B2,,,ngsl_awl_nawl
coherent,B2,,,ngsl_awl_nawl
coherently,B2,,,ngsl_awl_nawl
coincided,B2,,,ngsl_awl_nawl
coincidence,B2,,,ngsl_awl_nawl
coincidences,B2,,,ngsl_awl_nawl
coincident,B2,,,ngsl_awl_nawl
coincidental,B2,,,ngsl_awl_nawl
coincides,B2,,,ngsl_awl_nawl
coinciding,B2,,,ngsl_awl_nawl
collapsed,B2,,,ngsl_awl_nawl
collapses,B2,,,ngsl_awl_nawl
collapsible,B2,,,ngsl_awl_nawl
collapsing,B2,,,ngsl_awl_nawl
colleague,B1,,,ngsl_awl_nawl
colleagues,B2,,,ngsl_awl_nawl
collectives,C1,,,ngsl_awl_nawl
colonials,C1,,,ngsl_awl_nawl
colonies,C1,,,ngsl_awl_nawl
colony,C1,,,ngsl_awl_nawl
color,A2,,,ngsl_awl_nawl
combination,B1,,,ngsl_awl_nawl
comedy,B2,,,ngsl_awl_nawl
comfortable,B1,,,ngsl_awl_nawl
commas,C1,,,ngsl_awl_nawl
commenced,B2,,,ngsl_awl_nawl
commencement,B2,,,ngsl_awl_nawl
commences,B2,,,ngsl_awl_nawl
commencing,B2,,,ngsl_awl_nawl
commentaries,B2,,,ngsl_awl_nawl
commentator,B2,,,ngsl_awl_nawl
commentators,B2,,,ngsl_awl_nawl
commented,B2,,,ngsl_awl_nawl
commenting,B2,,,ngsl_awl_nawl
comments,B2,,,ngsl_awl_nawl
commission,B1,,,ngsl_awl_nawl
commissioned,B2,,,ngsl_awl_nawl
commissioner,B2,,,ngsl_awl_nawl
commissioners,B2,,,ngsl_awl_nawl
commissioning,B2,,,ngsl_awl_nawl
commissions,B2,,,ngsl_awl_nawl
commitments,B2,,,ngsl_awl_nawl
commits,B2,,,ngsl_awl_nawl
committee,B1,,,ngsl_awl_nawl
committing,B2,,,ngsl_awl_nawl
commodities,B2,,,ngsl_awl_nawl
common,A2,,,ngsl_awl_nawl
communicable,B2,,,ngsl_awl_nawl
communicate,B1,,,ngsl_awl_nawl
communicated,B2,,,ngsl_awl_nawl
communicates,B2,,,ngsl_awl_nawl
communicating,B2,,,ngsl_awl_nawl
communication,A2,,,ngsl_awl_nawl
communications,B2,,,ngsl_awl_nawl
communicative,B2,,,ngsl_awl_nawl
communicatively,B2,,,ngsl_awl_nawl
communist,C1,,,ngsl_awl_nawl
communists,C1,,,ngsl_awl_nawl
communities,B2,,,ngsl_awl_nawl
compact,C1,,,ngsl_awl_nawl
compacted,C1,,,ngsl_awl_nawl
compacter,C1,,,ngsl_awl_nawl
compacting,C1,,,ngsl_awl_nawl
compacts,C1,,,ngsl_awl_nawl
comparables,C1,,,ngsl_awl_nawl
comparatives,C1,,,ngsl_awl_nawl
compare,A2,,,ngsl_awl_nawl
compatibility,B2,,,ngsl_awl_nawl
compensated,B2,,,ngsl_awl_nawl
compensates,B2,,,ngsl_awl_nawl
compensating,B2,,,ngsl_awl_nawl
compensatings,C1,,,ngsl_awl_nawl
compensation,B2,,,ngsl_awl_nawl
compensations,B2,,,ngsl_awl_nawl
compensatory,B2,,,ngsl_awl_nawl
compete,B1,,,ngsl_awl_nawl
competence,C1,,,ngsl_awl_nawl
